delivery_id,truck_id,timestamp,origin_branch,destination_branch,distance_km,fuel_consumed_liters,status
DEL-049018,TRK-0847,2/16/2026 20:41,BR-034,BR-023,445.24,97.48,Completed
DEL-049019,TRK-0910,2/26/2026 7:41,BR-019,BR-016,78.07,9.45,Completed
DEL-049020,TRK-0957,2/10/2026 17:45,BR-046,BR-038,425.45,35.64,Cancelled
DEL-049021,TRK-0385,2/11/2026 21:47,BR-035,BR-045,135.05,14.89,Cancelled
DEL-049022,TRK-0523,2/21/2026 15:27,BR-034,BR-011,227.18,60.85,Cancelled
DEL-049023,TRK-0139,2/27/2026 14:37,BR-005,BR-004,499.64,97.56,Completed
DEL-049024,TRK-0035,3/1/2026 14:13,BR-005,BR-046,406.45,44.84,Completed
DEL-049025,TRK-0307,2/28/2026 7:39,BR-006,BR-026,194.33,16.46,Completed
DEL-049026,TRK-0285,2/4/2026 10:33,BR-019,BR-044,318.68,38.72,Completed
DEL-049027,TRK-0551,2/6/2026 12:31,BR-013,BR-029,65.23,10.35,Completed
DEL-049028,TRK-0877,2/4/2026 22:39,BR-047,BR-044,459.83,48.56,Completed
DEL-049029,TRK-0600,2/17/2026 8:04,BR-011,BR-047,55.03,5.08,Cancelled
DEL-049030,TRK-0375,2/15/2026 14:31,BR-007,BR-008,151.21,47.42,Completed
DEL-049031,TRK-0077,2/26/2026 21:40,BR-014,BR-048,363.36,38.52,Completed
DEL-049032,TRK-0284,2/14/2026 11:11,BR-028,BR-020,329.58,41.12,Cancelled
DEL-049033,TRK-0784,2/16/2026 14:39,BR-002,BR-037,186.99,18.56,Delayed
DEL-049034,TRK-0079,2/28/2026 12:25,BR-027,BR-043,108.05,15.87,Completed
DEL-049035,TRK-0560,2/9/2026 10:10,BR-002,BR-025,190.29,28.14,Completed
DEL-049036,TRK-0669,2/15/2026 19:49,BR-044,BR-022,28.46,2.53,Cancelled
DEL-049037,TRK-0086,2/9/2026 20:26,BR-030,BR-044,441.2,54.34,Completed
DEL-049038,TRK-0204,2/7/2026 16:46,BR-029,BR-014,253.36,32.73,Cancelled
DEL-049039,TRK-0483,2/4/2026 8:15,BR-002,BR-011,492.91,105.55,Delayed
DEL-049040,TRK-0540,2/11/2026 10:03,BR-042,BR-025,141.03,24.58,Completed
DEL-049041,TRK-0136,2/28/2026 20:15,BR-031,BR-002,182.82,18.52,Completed
DEL-049042,TRK-0527,2/8/2026 22:31,BR-026,BR-042,468.36,65.31,Delayed
DEL-049043,TRK-0753,2/21/2026 16:34,BR-047,BR-035,434.88,37.06,Cancelled
DEL-049044,TRK-0703,2/18/2026 18:01,BR-016,BR-011,144.36,19.75,Completed
DEL-049045,TRK-0748,2/25/2026 8:46,BR-005,BR-048,297.9,25.65,Completed
DEL-049046,TRK-0862,2/16/2026 12:19,BR-035,BR-002,489.15,83.56,Completed
DEL-049047,TRK-0072,2/26/2026 17:08,BR-044,BR-020,319.24,37.63,Completed
DEL-049048,TRK-0399,2/10/2026 9:52,BR-026,BR-048,32.94,9.63,Completed
DEL-049049,TRK-0029,2/28/2026 7:12,BR-026,BR-002,364.83,37.52,Completed
DEL-049050,TRK-0044,2/9/2026 18:12,BR-016,BR-047,137.06,32.74,Delayed
DEL-049051,TRK-0141,2/2/2026 16:29,BR-025,BR-032,255.77,34.72,Cancelled
DEL-049052,TRK-0865,3/1/2026 11:20,BR-034,BR-001,348.47,54.13,Completed
DEL-049053,TRK-0188,3/2/2026 14:20,BR-016,BR-029,143.5,16.08,Completed
DEL-049054,TRK-0720,2/9/2026 8:59,BR-010,BR-017,10.35,1.68,Completed
DEL-049055,TRK-0660,2/18/2026 17:26,BR-036,BR-013,343.83,35.19,Completed
DEL-049056,TRK-0852,2/6/2026 22:05,BR-024,BR-031,388.56,46.85,Cancelled
DEL-049057,TRK-0893,2/5/2026 18:03,BR-034,BR-025,397.44,82.91,Completed
DEL-049058,TRK-0908,3/1/2026 10:26,BR-047,BR-000,229.53,36.51,Completed
DEL-049059,TRK-0278,2/5/2026 7:33,BR-045,BR-029,479.63,63.55,Completed
DEL-049060,TRK-0215,2/10/2026 7:35,BR-020,BR-014,26.96,3.06,Delayed
DEL-049061,TRK-0971,2/26/2026 8:19,BR-034,BR-010,126.26,40.78,Completed
DEL-049062,TRK-0433,2/18/2026 21:07,BR-023,BR-027,470.39,39.52,Completed
DEL-049063,TRK-0675,2/4/2026 13:51,BR-047,BR-015,472.6,44.43,Cancelled
DEL-049064,TRK-0053,2/8/2026 9:57,BR-032,BR-024,451.39,47.44,Completed
DEL-049065,TRK-0172,2/28/2026 20:23,BR-024,BR-044,439.68,55.01,Completed
DEL-049066,TRK-0331,2/14/2026 6:41,BR-016,BR-011,355.75,72.68,Delayed
DEL-049067,TRK-0101,2/22/2026 14:02,BR-016,BR-035,159.14,14.34,Completed
DEL-049068,TRK-0353,2/22/2026 15:28,BR-044,BR-026,480.24,63.63,Completed
DEL-049069,TRK-0929,2/24/2026 9:22,BR-032,BR-034,292.83,46.43,Cancelled
DEL-049070,TRK-0260,2/3/2026 9:05,BR-038,BR-048,464.68,47.02,Cancelled
DEL-049071,TRK-0766,2/18/2026 8:31,BR-013,BR-003,482.01,99.94,Completed
DEL-049072,TRK-0561,2/7/2026 16:11,BR-034,BR-005,171.16,25.77,Delayed
DEL-049073,TRK-0714,3/2/2026 7:38,BR-018,BR-034,32.03,3.18,Completed
DEL-049074,TRK-0881,2/12/2026 20:03,BR-000,BR-001,143.43,15.12,Completed
DEL-049075,TRK-0561,2/27/2026 18:34,BR-049,BR-041,241.71,27.73,Completed
DEL-049076,TRK-0860,2/25/2026 10:55,BR-005,BR-032,310.92,33.39,Delayed
DEL-049077,TRK-0734,2/15/2026 13:59,BR-007,BR-011,170.25,16.94,Completed
DEL-049078,TRK-0524,2/25/2026 7:41,BR-048,BR-046,408.51,46.93,Completed
DEL-049079,TRK-0516,2/26/2026 15:58,BR-018,BR-025,417.21,38.69,Completed
DEL-049080,TRK-0545,2/17/2026 10:51,BR-032,BR-019,66.93,6.97,Cancelled
DEL-049081,TRK-0491,2/18/2026 10:02,BR-027,BR-048,61.91,10.17,Completed
DEL-049082,TRK-0721,2/6/2026 8:01,BR-008,BR-037,418.4,40.79,Cancelled
DEL-049083,TRK-0291,2/11/2026 7:20,BR-007,BR-048,251.9,27.85,Completed
DEL-049084,TRK-0878,2/9/2026 14:02,BR-022,BR-031,422.94,45.57,Cancelled
DEL-049085,TRK-0398,3/2/2026 16:33,BR-021,BR-018,386.02,70,Completed
DEL-049086,TRK-0358,3/1/2026 6:56,BR-005,BR-021,351.85,86.44,Cancelled
DEL-049087,TRK-0179,2/22/2026 17:52,BR-044,BR-007,124.94,19.91,Completed
DEL-049088,TRK-0534,2/14/2026 13:01,BR-017,BR-029,225.85,45.18,Completed
DEL-049089,TRK-0046,2/26/2026 20:46,BR-047,BR-023,159.48,14.73,Completed
DEL-049090,TRK-0965,2/9/2026 8:07,BR-038,BR-001,381.92,36.34,Completed
DEL-049091,TRK-0616,3/1/2026 15:19,BR-017,BR-047,73.37,6.72,Cancelled
DEL-049092,TRK-0141,2/4/2026 22:00,BR-049,BR-001,25.07,4.38,Completed
DEL-049093,TRK-0020,2/16/2026 9:12,BR-048,BR-031,10.17,1.67,Delayed
DEL-049094,TRK-0944,2/24/2026 12:02,BR-013,BR-005,170.06,21.76,Completed
DEL-049095,TRK-0883,2/19/2026 16:52,BR-018,BR-016,437.99,44.65,Completed
DEL-049096,TRK-0977,2/7/2026 15:50,BR-001,BR-027,118.32,11.52,Completed
DEL-049097,TRK-0037,2/11/2026 20:21,BR-038,BR-004,199.22,18.47,Delayed
DEL-049098,TRK-0516,2/28/2026 8:26,BR-044,BR-013,418.4,42.64,Delayed
DEL-049099,TRK-0806,3/1/2026 6:13,BR-018,BR-047,398.11,48.53,Completed
DEL-049100,TRK-0186,2/15/2026 17:54,BR-037,BR-000,426.43,38.42,Completed
DEL-049101,TRK-0916,2/27/2026 12:09,BR-037,BR-032,337.07,43.48,Delayed
DEL-049102,TRK-0890,2/19/2026 7:47,BR-006,BR-044,156.18,19.38,Completed
DEL-049103,TRK-0084,2/15/2026 15:55,BR-029,BR-012,126.7,23.52,Completed
DEL-049104,TRK-0180,2/1/2026 11:31,BR-005,BR-006,41.85,3.89,Completed
DEL-049105,TRK-0035,2/14/2026 7:32,BR-047,BR-030,54.81,6.43,Completed
DEL-049106,TRK-0599,2/7/2026 18:29,BR-000,BR-007,308.73,43.91,Completed
DEL-049107,TRK-0116,2/22/2026 8:46,BR-003,BR-013,408.05,100.19,Completed
DEL-049108,TRK-0954,2/5/2026 20:46,BR-004,BR-013,218.68,28.08,Delayed
DEL-049109,TRK-0231,2/24/2026 6:21,BR-014,BR-041,398.99,88.61,Completed
DEL-049110,TRK-0626,2/8/2026 17:09,BR-036,BR-026,461.07,77.46,Completed
DEL-049111,TRK-0741,2/10/2026 21:33,BR-025,BR-031,132.92,16.84,Completed
DEL-049112,TRK-0404,2/3/2026 10:03,BR-027,BR-040,60.33,5.46,Completed
DEL-049113,TRK-0748,2/5/2026 7:43,BR-045,BR-035,219.64,49.29,Completed
DEL-049114,TRK-0982,2/21/2026 8:38,BR-012,BR-021,244.11,38.16,Completed
DEL-049115,TRK-0024,2/3/2026 22:47,BR-023,BR-000,410.78,47.17,Delayed
DEL-049116,TRK-0471,2/19/2026 7:56,BR-025,BR-002,469.98,58.43,Completed
DEL-049117,TRK-0181,2/6/2026 10:20,BR-030,BR-008,323.21,29.62,Cancelled
DEL-049118,TRK-0023,2/26/2026 17:50,BR-001,BR-025,385.99,84.52,Cancelled
DEL-049119,TRK-0460,2/13/2026 16:23,BR-016,BR-046,255.26,73.83,Completed
DEL-049120,TRK-0734,2/22/2026 14:56,BR-036,BR-016,105.32,21.44,Delayed
DEL-049121,TRK-0658,2/17/2026 7:36,BR-010,BR-002,212.89,37.92,Completed
DEL-049122,TRK-0773,2/26/2026 22:26,BR-048,BR-006,250.59,23.81,Completed
DEL-049123,TRK-0551,2/22/2026 21:23,BR-040,BR-022,440.7,57.18,Completed
DEL-049124,TRK-0160,2/20/2026 21:05,BR-038,BR-021,30.93,3.76,Delayed
DEL-049125,TRK-0593,2/20/2026 11:36,BR-021,BR-041,233.19,22.65,Delayed
DEL-049126,TRK-0446,2/11/2026 13:31,BR-013,BR-042,75.21,10.69,Completed
DEL-049127,TRK-0685,2/13/2026 11:49,BR-038,BR-025,105.03,13,Completed
DEL-049128,TRK-0507,2/28/2026 17:53,BR-023,BR-018,324.52,87.9,Completed
DEL-049129,TRK-0079,2/27/2026 17:16,BR-010,BR-040,331.11,106.73,Completed
DEL-049130,TRK-0794,2/12/2026 11:52,BR-032,BR-017,61.92,5.37,Delayed
DEL-049131,TRK-0033,2/11/2026 10:51,BR-034,BR-047,16.45,2.9,Completed
DEL-049132,TRK-0747,2/10/2026 13:05,BR-002,BR-021,366.71,71.73,Cancelled
DEL-049133,TRK-0906,2/25/2026 7:06,BR-024,BR-021,415.47,35.15,Delayed
DEL-049134,TRK-0596,2/27/2026 12:00,BR-007,BR-045,115.31,12.88,Delayed
DEL-049135,TRK-0548,2/5/2026 20:34,BR-016,BR-037,464.53,101.77,Completed
DEL-049136,TRK-0382,2/7/2026 21:56,BR-023,BR-040,77.41,7.13,Completed
DEL-049137,TRK-0665,2/11/2026 15:41,BR-000,BR-028,492.85,119.83,Cancelled
DEL-049138,TRK-0100,2/17/2026 21:10,BR-033,BR-043,428.48,51.15,Completed
DEL-049139,TRK-0685,2/10/2026 7:49,BR-016,BR-045,27.66,6.09,Cancelled
DEL-049140,TRK-0546,2/22/2026 18:45,BR-001,BR-033,46.4,4.81,Completed
DEL-049141,TRK-0376,2/18/2026 14:08,BR-024,BR-037,448.15,42.25,Delayed
DEL-049142,TRK-0299,2/10/2026 15:49,BR-037,BR-038,443.18,61.82,Completed
DEL-049143,TRK-0823,2/15/2026 7:48,BR-017,BR-041,247.79,21.7,Delayed
DEL-049144,TRK-0518,2/7/2026 18:20,BR-002,BR-046,401.34,56.66,Completed
DEL-049145,TRK-0677,2/11/2026 11:10,BR-045,BR-027,445.91,45.55,Completed
DEL-049146,TRK-0479,2/6/2026 11:39,BR-047,BR-036,239.63,24.04,Completed
DEL-049147,TRK-0226,2/1/2026 17:02,BR-035,BR-017,450.15,53.03,Cancelled
DEL-049148,TRK-0910,2/26/2026 19:33,BR-009,BR-023,173.38,16.63,Completed
DEL-049149,TRK-0666,2/10/2026 18:23,BR-028,BR-025,331.5,36.36,Completed
DEL-049150,TRK-0251,2/15/2026 15:48,BR-037,BR-035,184.49,30.91,Completed
DEL-049151,TRK-0829,2/2/2026 8:35,BR-007,BR-005,244.14,32.81,Completed
DEL-049152,TRK-0570,2/28/2026 10:14,BR-009,BR-012,181.86,26.59,Cancelled
DEL-049153,TRK-0517,2/28/2026 9:03,BR-032,BR-018,135.27,14.29,Cancelled
DEL-049154,TRK-0467,2/18/2026 21:42,BR-020,BR-048,272.68,68.71,Completed
DEL-049155,TRK-0080,2/4/2026 7:03,BR-013,BR-007,308.31,43.06,Delayed
DEL-049156,TRK-0599,2/4/2026 12:12,BR-026,BR-041,497.65,58.68,Completed
DEL-049157,TRK-0094,2/28/2026 20:22,BR-023,BR-037,243.64,39.84,Delayed
DEL-049158,TRK-0073,2/24/2026 17:12,BR-043,BR-049,184.52,21.09,Delayed
DEL-049159,TRK-0242,2/12/2026 10:42,BR-017,BR-003,456.44,113.64,Delayed
DEL-049160,TRK-0211,2/11/2026 19:14,BR-014,BR-006,459.83,46.48,Completed
DEL-049161,TRK-0028,2/13/2026 8:38,BR-023,BR-042,468.31,99.66,Completed
DEL-049162,TRK-0454,2/23/2026 18:29,BR-028,BR-024,325.28,87.94,Completed
DEL-049163,TRK-0848,2/5/2026 20:40,BR-006,BR-010,400.66,108.36,Completed
DEL-049164,TRK-0055,2/26/2026 21:46,BR-012,BR-013,184.99,32.19,Delayed
DEL-049165,TRK-0784,2/2/2026 20:12,BR-003,BR-028,285.47,25.53,Completed
DEL-049166,TRK-0730,2/13/2026 11:53,BR-017,BR-042,355.65,51.34,Cancelled
DEL-049167,TRK-0149,2/26/2026 15:38,BR-008,BR-041,131.1,13.2,Completed
DEL-049168,TRK-0307,3/1/2026 19:07,BR-043,BR-018,85.31,12.4,Cancelled
DEL-049169,TRK-0486,2/12/2026 19:40,BR-042,BR-021,68.81,12.63,Completed
DEL-049170,TRK-0519,2/8/2026 14:46,BR-048,BR-019,400,100.11,Cancelled
DEL-049171,TRK-0337,2/15/2026 9:14,BR-007,BR-048,417.65,58.76,Completed
DEL-049172,TRK-0957,2/25/2026 8:24,BR-047,BR-044,151.78,17.39,Completed
DEL-049173,TRK-0328,2/6/2026 13:31,BR-024,BR-008,410.91,136.31,Delayed
DEL-049174,TRK-0349,2/1/2026 16:48,BR-002,BR-004,448.54,80.56,Completed
DEL-049175,TRK-0278,3/2/2026 7:49,BR-032,BR-006,187.5,29.76,Cancelled
DEL-049176,TRK-0719,2/25/2026 12:02,BR-030,BR-042,100.38,15.06,Delayed
DEL-049177,TRK-0991,2/6/2026 9:54,BR-002,BR-012,261.23,23.57,Delayed
DEL-049178,TRK-0191,2/27/2026 10:41,BR-029,BR-048,274.61,57.54,Completed
DEL-049179,TRK-0682,2/10/2026 6:10,BR-002,BR-010,467.14,151.34,Cancelled
DEL-049180,TRK-0803,2/14/2026 15:44,BR-003,BR-021,203.79,21.13,Cancelled
DEL-049181,TRK-0778,2/25/2026 7:56,BR-014,BR-021,480.49,71.89,Completed
DEL-049182,TRK-0730,2/3/2026 7:55,BR-014,BR-025,384.45,38.36,Delayed
DEL-049183,TRK-0595,2/3/2026 11:13,BR-023,BR-020,71.11,7.35,Completed
DEL-049184,TRK-0916,2/17/2026 22:53,BR-022,BR-039,423.51,63.26,Completed
DEL-049185,TRK-0736,2/22/2026 22:16,BR-046,BR-014,152.33,14.81,Delayed
DEL-049186,TRK-0521,2/6/2026 18:41,BR-006,BR-018,57,8.97,Completed
DEL-049187,TRK-0031,2/19/2026 9:21,BR-030,BR-000,20.01,1.94,Delayed
DEL-049188,TRK-0614,2/12/2026 9:24,BR-037,BR-008,300.27,48,Cancelled
DEL-049189,TRK-0971,2/23/2026 8:59,BR-040,BR-024,473.32,67.55,Cancelled
DEL-049190,TRK-0093,2/3/2026 16:22,BR-042,BR-018,405.28,59.33,Completed
DEL-049191,TRK-0291,2/7/2026 18:12,BR-029,BR-044,39.58,10.18,Cancelled
DEL-049192,TRK-0323,2/21/2026 13:27,BR-042,BR-017,485.74,50.41,Delayed
DEL-049193,TRK-0038,2/23/2026 14:33,BR-039,BR-010,295.23,32.69,Completed
DEL-049194,TRK-0632,2/27/2026 17:36,BR-041,BR-039,302.24,89.49,Cancelled
DEL-049195,TRK-0658,2/5/2026 22:57,BR-029,BR-020,331.92,78.29,Completed
DEL-049196,TRK-0113,2/26/2026 15:13,BR-031,BR-027,261.37,60.67,Delayed
DEL-049197,TRK-0079,2/27/2026 15:44,BR-008,BR-018,261.13,25.69,Cancelled
DEL-049198,TRK-0071,2/20/2026 9:08,BR-027,BR-026,282.87,32.49,Cancelled
DEL-049199,TRK-0868,3/2/2026 17:57,BR-047,BR-010,119.42,11.45,Delayed
DEL-049200,TRK-0297,2/5/2026 15:19,BR-022,BR-005,257.66,62.06,Completed
DEL-049201,TRK-0214,2/11/2026 13:33,BR-023,BR-006,292.55,26.92,Delayed
DEL-049202,TRK-0003,2/8/2026 13:33,BR-019,BR-033,327.09,40.75,Completed
DEL-049203,TRK-0392,2/8/2026 8:05,BR-004,BR-034,475.51,73.07,Completed
DEL-049204,TRK-0138,2/28/2026 7:37,BR-020,BR-011,384.47,34.21,Delayed
DEL-049205,TRK-0755,2/13/2026 6:05,BR-025,BR-007,16.06,1.53,Delayed
DEL-049206,TRK-0470,2/15/2026 10:46,BR-015,BR-016,247.89,29.52,Completed
DEL-049207,TRK-0941,2/25/2026 20:26,BR-007,BR-041,262.76,69.97,Completed
DEL-049208,TRK-0685,2/10/2026 11:39,BR-026,BR-037,344.4,61.64,Delayed
DEL-049209,TRK-0211,2/3/2026 13:33,BR-005,BR-036,22.39,2.36,Completed
DEL-049210,TRK-0176,2/27/2026 20:47,BR-025,BR-016,53.68,11.41,Completed
DEL-049211,TRK-0530,2/14/2026 20:04,BR-006,BR-037,298.63,49.3,Completed
DEL-049212,TRK-0906,2/4/2026 20:47,BR-041,BR-044,332.88,35.92,Completed
DEL-049213,TRK-0944,2/3/2026 18:16,BR-042,BR-000,62.05,6.4,Completed
DEL-049214,TRK-0429,2/11/2026 15:35,BR-012,BR-038,73.73,6.79,Completed
DEL-049215,TRK-0472,2/10/2026 22:11,BR-002,BR-035,207.4,32.12,Completed
DEL-049216,TRK-0129,2/24/2026 12:15,BR-037,BR-024,150.66,15.95,Cancelled
DEL-049217,TRK-0789,3/1/2026 10:16,BR-042,BR-048,106.39,9.04,Completed
DEL-049218,TRK-0858,2/21/2026 20:41,BR-034,BR-044,77.89,13.85,Delayed
DEL-049219,TRK-0154,2/5/2026 16:15,BR-033,BR-010,405.73,45.21,Completed
DEL-049220,TRK-0174,2/5/2026 15:35,BR-017,BR-029,386.69,38.77,Completed
DEL-049221,TRK-0133,2/17/2026 21:03,BR-016,BR-026,491.17,46.72,Completed
DEL-049222,TRK-0261,2/9/2026 14:01,BR-024,BR-042,222.22,28.33,Completed
DEL-049223,TRK-0306,2/20/2026 18:57,BR-024,BR-034,484.44,43.19,Completed
DEL-049224,TRK-0937,2/1/2026 12:13,BR-026,BR-037,153.46,20.96,Cancelled
DEL-049225,TRK-0939,2/16/2026 17:19,BR-042,BR-018,453.54,51.46,Completed
DEL-049226,TRK-0059,2/21/2026 6:29,BR-049,BR-010,263.93,22.65,Completed
DEL-049227,TRK-0389,2/15/2026 21:08,BR-013,BR-009,69.17,14.51,Cancelled
DEL-049228,TRK-0131,3/1/2026 22:42,BR-039,BR-021,325.92,29.12,Completed
DEL-049229,TRK-0037,2/16/2026 21:33,BR-018,BR-035,499.21,63.2,Completed
DEL-049230,TRK-0807,2/7/2026 16:38,BR-020,BR-026,353.08,44.18,Completed
DEL-049231,TRK-0707,2/9/2026 11:38,BR-029,BR-009,443.27,63.6,Completed
DEL-049232,TRK-0911,2/27/2026 17:11,BR-034,BR-010,288.34,35.92,Delayed
DEL-049233,TRK-0349,2/24/2026 20:46,BR-047,BR-020,102.6,14.71,Completed
DEL-049234,TRK-0990,2/13/2026 7:08,BR-024,BR-001,93.9,28.68,Completed
DEL-049235,TRK-0865,2/4/2026 10:35,BR-044,BR-021,103.38,8.8,Completed
DEL-049236,TRK-0361,2/6/2026 17:55,BR-030,BR-044,19.78,1.86,Cancelled
DEL-049237,TRK-0455,2/28/2026 22:59,BR-047,BR-046,38.34,5.71,Completed
DEL-049238,TRK-0154,2/9/2026 18:40,BR-042,BR-024,257.8,25.54,Completed
DEL-049239,TRK-0451,2/26/2026 13:45,BR-004,BR-014,201.17,24.99,Completed
DEL-049240,TRK-0364,2/17/2026 20:23,BR-042,BR-033,393.32,44.1,Completed
DEL-049241,TRK-0769,2/12/2026 16:18,BR-003,BR-001,325,54.31,Cancelled
DEL-049242,TRK-0618,2/10/2026 14:55,BR-002,BR-041,249.3,45.97,Delayed
DEL-049243,TRK-0160,2/25/2026 7:55,BR-008,BR-023,221.67,20.53,Completed
DEL-049244,TRK-0042,2/3/2026 22:48,BR-049,BR-019,346.57,99.61,Delayed
DEL-049245,TRK-0941,2/9/2026 10:07,BR-046,BR-034,436.06,76.2,Cancelled
DEL-049246,TRK-0057,2/2/2026 13:12,BR-018,BR-020,45.8,3.86,Delayed
DEL-049247,TRK-0456,2/19/2026 14:21,BR-020,BR-032,296.78,90.13,Completed
DEL-049248,TRK-0807,2/11/2026 13:49,BR-016,BR-046,249.47,23.05,Delayed
DEL-049249,TRK-0216,2/8/2026 10:21,BR-031,BR-036,125.9,33.2,Delayed
DEL-049250,TRK-0466,2/11/2026 15:19,BR-033,BR-023,182.31,20.55,Completed
DEL-049251,TRK-0900,2/6/2026 12:47,BR-031,BR-030,230.98,33.91,Cancelled
DEL-049252,TRK-0854,2/3/2026 15:06,BR-047,BR-043,173.94,17.6,Delayed
DEL-049253,TRK-0140,2/14/2026 17:38,BR-000,BR-042,37.02,5.03,Completed
DEL-049254,TRK-0090,2/28/2026 21:28,BR-026,BR-005,400.79,54.21,Completed
DEL-049255,TRK-0014,2/6/2026 19:10,BR-011,BR-046,244.33,39.91,Completed
DEL-049256,TRK-0327,2/26/2026 19:48,BR-028,BR-036,110.71,12.15,Completed
DEL-049257,TRK-0134,2/13/2026 6:16,BR-009,BR-028,383.83,62.03,Completed
DEL-049258,TRK-0004,2/27/2026 6:30,BR-038,BR-001,489.26,83.25,Cancelled
DEL-049259,TRK-0699,2/12/2026 13:26,BR-017,BR-046,386.71,121.29,Completed
DEL-049260,TRK-0272,2/14/2026 16:34,BR-007,BR-012,132.65,28.28,Completed
DEL-049261,TRK-0839,2/22/2026 9:37,BR-001,BR-037,271.63,49.63,Completed
DEL-049262,TRK-0832,2/3/2026 10:00,BR-049,BR-005,107.75,15.47,Completed
DEL-049263,TRK-0680,2/25/2026 19:47,BR-013,BR-031,100.45,12.04,Completed
DEL-049264,TRK-0693,2/15/2026 18:10,BR-047,BR-022,157.98,21.55,Completed
DEL-049265,TRK-0271,2/12/2026 9:30,BR-047,BR-045,363.88,57.89,Delayed
DEL-049266,TRK-0921,2/8/2026 7:07,BR-040,BR-032,495.5,62.13,Completed
DEL-049267,TRK-0654,3/2/2026 19:51,BR-041,BR-040,212.21,17.84,Delayed
DEL-049268,TRK-0826,2/3/2026 13:25,BR-036,BR-024,110.13,11.76,Cancelled
DEL-049269,TRK-0816,2/27/2026 11:59,BR-029,BR-040,259.28,24.02,Delayed
DEL-049270,TRK-0854,2/5/2026 18:12,BR-011,BR-023,118.89,15.38,Completed
DEL-049271,TRK-0680,2/2/2026 10:37,BR-016,BR-008,188.33,18.34,Completed
DEL-049272,TRK-0744,2/27/2026 17:39,BR-030,BR-039,184.27,17.08,Completed
DEL-049273,TRK-0566,2/7/2026 16:45,BR-015,BR-044,499.34,101.1,Completed
DEL-049274,TRK-0772,2/23/2026 9:53,BR-007,BR-000,12.21,1.41,Completed
DEL-049275,TRK-0177,2/3/2026 13:24,BR-041,BR-003,144.93,41.01,Completed
DEL-049276,TRK-0737,2/12/2026 21:55,BR-025,BR-031,206.33,27.61,Cancelled
DEL-049277,TRK-0445,2/22/2026 6:11,BR-018,BR-028,19.37,3.56,Completed
DEL-049278,TRK-0785,2/20/2026 10:20,BR-007,BR-031,151.02,15.95,Completed
DEL-049279,TRK-0783,2/26/2026 18:58,BR-010,BR-028,496.37,93.75,Completed
DEL-049280,TRK-0294,2/27/2026 20:47,BR-027,BR-040,229.44,21.42,Completed
DEL-049281,TRK-0996,2/16/2026 9:51,BR-012,BR-009,319.78,73.41,Completed
DEL-049282,TRK-0455,2/21/2026 15:02,BR-022,BR-002,384.38,39.79,Completed
DEL-049283,TRK-0211,2/21/2026 8:13,BR-016,BR-047,144.4,30.85,Completed
DEL-049284,TRK-0468,2/3/2026 8:48,BR-031,BR-000,366.58,63.86,Delayed
DEL-049285,TRK-0615,2/2/2026 18:21,BR-016,BR-025,482.02,74.51,Delayed
DEL-049286,TRK-0691,3/2/2026 10:35,BR-029,BR-021,221.69,40.78,Completed
DEL-049287,TRK-0661,2/8/2026 18:45,BR-028,BR-043,106.48,20.19,Completed
DEL-049288,TRK-0362,2/2/2026 20:02,BR-012,BR-018,241.93,65.15,Completed
DEL-049289,TRK-0792,2/27/2026 20:30,BR-022,BR-036,64.3,6.72,Completed
DEL-049290,TRK-0692,2/6/2026 14:38,BR-046,BR-035,95.37,10.11,Completed
DEL-049291,TRK-0291,2/6/2026 16:46,BR-002,BR-049,425.12,137.15,Delayed
DEL-049292,TRK-0731,2/21/2026 15:59,BR-023,BR-030,310.36,68.2,Completed
DEL-049293,TRK-0504,2/26/2026 6:51,BR-025,BR-028,154.5,17,Delayed
DEL-049294,TRK-0359,2/15/2026 13:11,BR-024,BR-046,490.83,50.81,Cancelled
DEL-049295,TRK-0846,2/28/2026 12:09,BR-016,BR-041,206.83,46.6,Delayed
DEL-049296,TRK-0386,2/6/2026 8:57,BR-038,BR-025,388.24,32.41,Delayed
DEL-049297,TRK-0520,2/24/2026 17:31,BR-045,BR-001,218.85,23.45,Delayed
DEL-049298,TRK-0069,2/9/2026 17:31,BR-038,BR-036,479.75,137.46,Completed
DEL-049299,TRK-0061,2/16/2026 18:37,BR-040,BR-021,275.71,33.89,Cancelled
DEL-049300,TRK-0896,2/4/2026 18:27,BR-034,BR-032,145.47,27.64,Completed
DEL-049301,TRK-0216,2/16/2026 6:29,BR-015,BR-003,124.15,40.04,Completed
DEL-049302,TRK-0649,2/5/2026 21:47,BR-046,BR-027,86.13,15.39,Delayed
DEL-049303,TRK-0555,2/7/2026 17:52,BR-036,BR-042,491.47,67.37,Cancelled
DEL-049304,TRK-0288,2/28/2026 17:26,BR-002,BR-042,428.14,93.32,Cancelled
DEL-049305,TRK-0250,2/21/2026 17:00,BR-016,BR-036,51.63,8.26,Completed
DEL-049306,TRK-0454,2/13/2026 13:38,BR-027,BR-028,288.02,24.68,Completed
DEL-049307,TRK-0854,2/25/2026 22:03,BR-004,BR-039,37,6.9,Cancelled
DEL-049308,TRK-0835,2/16/2026 12:32,BR-010,BR-036,475.74,82.42,Completed
DEL-049309,TRK-0801,2/14/2026 8:16,BR-019,BR-015,437.97,42.57,Cancelled
DEL-049310,TRK-0405,2/1/2026 6:59,BR-013,BR-010,130.28,33.7,Delayed
